"id, name, release year, developer, publisher, img_url, src_url, genres, description"
7000,"$100,000 Pyramid",1987,[Craig Carlson[1]],[The Box Office],n/a,"[https://en.wikipedia.org/wiki/$100,000_Pyramid_(video_game)]",n/a,No description for this title
7116,Donkey Kong,1984,[Michael Cranford],[Atarisoft],https://en.wikipedia.org/wiki/File:Donkey_Kong_flier.jpg,[https://en.wikipedia.org/wiki/Donkey_Kong_(video_game)],Platform/Arcade,"Donkey Kong is an arcade game released by Nintendo in Japan on July 9, 1981, July 31, 1981 in North America, and in Europe during the same year. An early example of the platform game genre, the gameplay focuses on maneuvering the main character across a series of platforms to ascend a construction site, all while avoiding or jumping over obstacles. The originally unnamed character, who was later called Jumpman, then Mario, must rescue a damsel in distress, Pauline, from the titular giant ape, Donkey Kong. The hero and ape would later become two of Nintendo's most popular and recognizable characters. Donkey Kong is one of the most important games from the golden age of arcade video games as well as one of the most popular arcade games of all time. The game was the latest in a series of efforts by Nintendo to break into the North American market. Hiroshi Yamauchi, Nintendo's president at the time, assigned the project to a first-time video game designer named Shigeru Miyamoto. Drawing from a wide range of inspirations, including Popeye, Beauty and the Beast, and King Kong, Miyamoto developed the scenario and designed the game alongside Nintendo's chief engineer, Gunpei Yokoi. The two men broke new ground by using graphics as a means of characterization, including cutscenes to advance the game's plot and integrating multiple stages into the gameplay. Although Nintendo's American staff was initially apprehensive, Donkey Kong succeeded commercially and critically in North America and Japan. Nintendo licensed the game to Coleco, who developed home console versions for numerous platforms. Other companies cloned the game and avoided royalties altogether. Miyamoto's characters appeared on cereal boxes, television cartoons, and dozens of other places. A lawsuit brought by Universal City Studios alleging Donkey Kong violated its trademark of King Kong, ultimately failed. The success of Donkey Kong and Nintendo's victory in the courtroom helped to position the company for video-game market dominance from its release in 1981 until the late 1990s."
7117,Drol,1983,[Aik Beng],[Broderbund],https://en.wikipedia.org/wiki/File:Drol_Title_Screen.gif,[https://en.wikipedia.org/wiki/Drol],Action,"Drol is a video game published by Broderbund in 1983. It was originally written for the Apple II by Benny Aik Beng Ngo, and was ported to the Commodore 64 and Atari 8-bit family. It appeared for the SG-1000 in 1985 and Amiga in 1991."
7118,Dung Beetles,1982,[Bob Bishop],[Datasoft],n/a,[https://en.wikipedia.org/wiki/Dung_Beetles_(video_game)],Maze,"Dung Beetles is an Apple II maze game by Bob Bishop published in 1982 by Datasoft. The gameplay is similar to Pac-Man, but a portion of the maze around the player-controlled character is enlarged as if being viewed through a square magnifying lens. Dung Beetles was ported to Atari 8-bit family and the TRS-80 Color Computer. The Color Computer version was sold by Tandy and renamed Mega-Bug. The Mega Bug port was programmed by Steve Bjork. Later versions for both the Apple II and Atari were named Tumble Bugs. The Atari version was re-released in 1983 by Gentry Software with another name change: Magneto Bugs. In Australia, the game was re-branded Bug Attack. It was also released for the NEC PC-6001."
7119,Dungeon!,1982,[Bruce Nesmith & Keith Enge],[TSR],n/a,[https://en.wikipedia.org/wiki/Dungeon!#Computer_version],n/a,"Dungeon! is a 1975 adventure board game designed by David R. Megarry, Gary Gygax, Michael Gray, Steve Winter, and S. Schwab, published by TSR, Inc.  Dungeon! simulates some aspects of the Dungeons & Dragons (D&D) role-playing game, which was released in 1974, although Megarry had a prototype of Dungeon! ready as early as 1972.Dungeon! features a map of a simple six-level dungeon with hallways, rooms, and chambers. Players move around the board seeking to defeat monsters and claim treasure. Greater treasures are located in deeper levels of the dungeon, along with tougher monsters. Players choose different character classes with different abilities. The object of the game is to be the first to return to the beginning chamber with a set value of treasure."
7120,Eamon,1980,[Donald Brown],[public domain],https://en.wikipedia.org/wiki/File:Eamon-splashscreen.jpg,[https://en.wikipedia.org/wiki/Eamon_(video_game)],Adventure game/Role-playing video game/Interactive fiction,"Eamon, sometimes known by the longer title The Wonderful World of Eamon, is a role-playing adventure game created by Donald Brown and released for the Apple II in 1980. The game is a text adventure similar to other early titles like Adventure (1976) or Zork (1980) and to later text-based multi-user dungeons (MUDs), though with many role-playing elements not available in other interactive fiction.  Eamon software is non-commercial and is freely available in the public domain."
7121,Earl Weaver Baseball,1989,[Mirage Graphics],[Electronic Arts],https://en.wikipedia.org/wiki/File:Earl_Weaver_Baseball_-_video_game_cover.jpg,[https://en.wikipedia.org/wiki/Earl_Weaver_Baseball],n/a,"Earl Weaver Baseball is a baseball computer game (1987) designed by Don Daglow and Eddie Dombrower and published by Electronic Arts. The artificial intelligence for the computer manager was provided by Baseball Hall of Fame member Earl Weaver, then manager of the Baltimore Orioles. EWB was a major hit, and along with John Madden Football helped pave the way for the EA Sports brand, which launched in 1992. Daglow and Dombrower had previously teamed together to create Intellivision World Series Baseball at Mattel in 1983, the first video game to use multiple camera angles and the first console sports sim. Daglow and Dombrower interviewed Weaver in his hotel room in a series of meetings over a period of months during the 1985 season for managerial AI. Dombrower actually apologized to Weaver at one point for taking up so much of his free time, but Weaver told him that he never had anything to do during road trips and never left his hotel room anyway. In addition, he loved talking baseball strategy, and he was having a great time."
7122,Earth Orbit Stations,1987,[Karl Buiter],[Electronic Arts],https://en.wikipedia.org/wiki/File:Earthorbitstations.jpg,[https://en.wikipedia.org/wiki/Earth_Orbit_Stations],Simulation,"E.O.S.: Earth Orbit Stations is a space station construction and management simulation game developed by Karl Buiter, with Joe Ybarra as producer, for Electronic Arts. It was released for the Commodore 64 and Apple II in 1987."
7123,Earthly Delights,1983,[Roger Webster and Dan Leviton],[Datamost],https://en.wikipedia.org/wiki/File:Earthly_Delights_cover.png,[https://en.wikipedia.org/wiki/Earthly_Delights_(video_game)],Interactive fiction,Earthly Delights is an Apple II text adventure game created by Roger Webster and Daniel Leviton and published by Datamost in 1984. It was ported to the IBM PC (as a self-booting disk) and Macintosh.
7124,Elite,1985,[David Braben and Ian Bell],[Firebird],https://en.wikipedia.org/wiki/File:Elite_org_cover.jpg,[https://en.wikipedia.org/wiki/Elite_(video_game)],Space trading and combat simulator,"Elite is a space trading video game.  It was written and developed by David Braben and Ian Bell and originally published by Acornsoft for the BBC Micro and Acorn Electron computers in September 1984. Elite's open-ended game model and revolutionary 3D graphics led to it being ported to virtually every contemporary home computer system and earned it a place as a classic and a genre maker in gaming history. The game's title derives from one of the player's goals of raising their combat rating to the exalted heights of ""Elite"". Elite was one of the first home computer games to use wire-frame 3D graphics with hidden line removal. It added graphics and twitch gameplay aspects to the genre established by the 1974 game Star Trader. Another novelty was the inclusion of The Dark Wheel, a novella by Robert Holdstock which gave players insight into the moral and legal codes to which they might aspire. The Elite series is among the longest-running video game franchises. The first game was followed by the sequels Frontier: Elite II in 1993, and Frontier: First Encounters in 1995, which introduced Newtonian physics, realistic star systems and seamless freeform planetary landings. A third sequel, Elite Dangerous, began crowdfunding in 2012 and was launched on 16 December 2014, following a period of semi-open testing; it received a paid-for expansion season, Horizons, on 15 December 2015.Elite proved hugely influential, serving as a model for other games including Wing Commander: Privateer, Grand Theft Auto, EVE Online, Freelancer, the X series and No Man's Sky.Non-Acorn versions were each first published by Firebird and Imagineer. Subsequently, Frontier Developments has claimed the game to be a ""Game by Frontier"" to be part of its own back catalogue and all the rights to the game to have been owned by David Braben."
7125,Empire: Wargame of the Century,1987,[Northwest Software],[Interstel],https://en.wikipedia.org/wiki/File:Empire_Wargame_of_the_Century.jpg,[https://en.wikipedia.org/wiki/Empire:_Wargame_of_the_Century],n/a,Empire: Wargame of the Century is a video game based on Empire developed by Walter Bright and published by Interstel Corporation in 1987.
7126,Empire I: World Builders,1981,[Edu-ware Services],[Interactive Fantasies],https://en.wikipedia.org/wiki/File:Empire_I_-_World_Builders.jpg,[https://en.wikipedia.org/wiki/Empire_I:_World_Builders],n/a,"Empire I: World Builders is a 1981 video game published by Edu-Ware Services Inc. It is the first game in the Empire trilogy, followed by Empire II: Interstellar Sharks (1982) and Empire III: Armageddon (1983)."
7127,Empire II: Interstellar Sharks,1982,[Edu-ware Services],[Interactive Fantasies],https://en.wikipedia.org/wiki/File:Interstellar_sharks.jpg,[https://en.wikipedia.org/wiki/Empire_II:_Interstellar_Sharks],n/a,"Empire II: Interstellar Sharks is a 1982 video game published by Edu-Ware Services Inc. It is the second game in the Empire trilogy, preceded by Empire I: World Builders (1981) and followed by Empire III: Armageddon (1983).  "
7128,Empire III: Armageddon,1983,[Edu-ware Services],[Interactive Fantasies],https://en.wikipedia.org/wiki/File:Empire_III_-_Armageddon.jpg,[https://en.wikipedia.org/wiki/Empire_III:_Armageddon],n/a,"Empire III: Armageddon is a 1983 video game published by Edu-Ware Services Inc. It is the third game in the Empire trilogy, preceded by Empire I: World Builders (1981) and Empire II: Interstellar Sharks (1982)."
7129,Epoch,1981,[Larry Miller],[Sirius Software],https://en.wikipedia.org/wiki/File:Epoch_Apple_II.jpg,[https://en.wikipedia.org/wiki/Epoch_(video_game)],n/a,Epoch is a space combat simulator for the Apple II written by Larry Miller and published by Sirius Software in 1981.
7130,Escape from Rungistan,1982,[Bob Bluaschild],[Sirius Software],https://en.wikipedia.org/wiki/File:Escape_from_Rungistan_Coverart.png,[https://en.wikipedia.org/wiki/Escape_from_Rungistan],Interactive fiction,Escape from Rungistan is an interactive fiction computer game written by Bob Blauschild for the Apple II and released by Sirius Software in 1982. Blauschild also wrote Critical Mass which was published by Sirius in 1983.
7131,Expedition Amazon,1983,[Willard Phillips],[Penguin Software],https://en.wikipedia.org/wiki/File:Expedition_Amazon_Coverart.png,[https://en.wikipedia.org/wiki/Expedition_Amazon],Role-playing,"Expedition Amazon is a 1983 role-playing video game designed by Willard Phillips for the Apple II and published by Penguin Software. The goal of the game is to guide four explorers as they study Incan ruins. There are four classes in the game: Medic, Field Assistant, Radio Operator, and Guard."
7132,F-15 Strike Eagle,1985,[Microprose],[Microprose],https://en.wikipedia.org/wiki/File:F-15_Strike_Eagle_Coverart.jpg,[https://en.wikipedia.org/wiki/F-15_Strike_Eagle_(video_game)],Combat flight simulator/Arcade,"F-15 Strike Eagle is an F-15 Strike Eagle combat flight simulator originally released for the Atari 8-bit family in 1984 by MicroProse then ported to other systems. It is the first in the F-15 Strike Eagle series followed by F-15 Strike Eagle II and F-15 Strike Eagle III. An arcade version of the game was released simply as F-15 Strike Eagle in 1991, which uses higher-end hardware than was available in home systems, including the TMS34010 graphics-oriented CPU."
7133,Fight Night,1985,[Sydney Development],[Accolade],https://en.wikipedia.org/wiki/File:Fight_Night_1985_Cover.jpg,[https://en.wikipedia.org/wiki/Fight_Night_(1985_video_game)],Sports,"Fight Night is a boxing video game developed by Sydney Development Corporation and published by Accolade in the United States and by U.S. Gold in the United Kingdom. It was initially released in 1985 for the Apple II, Atari 8-bit family, and Commodore 64. The game includes both a single player mode and multiplayer mode. It includes the ability to customize the player's boxer. In total, there are five boxers to beat.The Atari 8-bit version was republished on cartridge by Atari Corporation in 1987, after the release of the Atari XEGS. It was followed by an Atari 7800 port in 1988."
7134,Firebug,1982,[Silas Warner[1]],[Muse Software],https://en.wikipedia.org/wiki/File:Firebuggame.png,[https://en.wikipedia.org/wiki/Firebug_(video_game)],n/a,Firebug is an Apple II game written by Silas Warner and published by  Muse Software in 1982.  The game was released on cassette tape and on floppy disk. Warner previously created Castle Wolfenstein for the Apple II in 1981.
7135,First Encounter,1987,[John Besnard[1]],[Softdisk],n/a,[https://en.wikipedia.org/wiki/First_Encounter],n/a,First Encounter is an album by American jazz pianist Mal Waldron and bassist Gary Peacock recorded in 1971 and released on the Japanese RCA Victor label.
7137,Flight Simulator II,1983,[Bruce Artwick[1]],[Sublogic],n/a,[https://en.wikipedia.org/wiki/History_of_Microsoft_Flight_Simulator#sublogicfs2],n/a,"Microsoft Flight Simulator began as a set of articles on computer graphics, written by Bruce Artwick throughout 1976, about flight simulation using 3-D graphics. When the editor of the magazine told Artwick that subscribers were interested in purchasing such a program, Artwick founded Sublogic Corporation to commercialize his ideas. At first the new company sold flight simulators through mail order, but that changed in January 1979 with the release of Flight Simulator (FS) for the Apple II. They soon followed this up with versions for other systems and from there it evolved into a long-running series of computer flight simulators."
7138,Fooblitzky,1985,"[Marc Blank, Michael Berlyn, Poh C. Lim, & Paula Maxwell]",[Infocom],n/a,[https://en.wikipedia.org/wiki/Fooblitzky],Board game,"Fooblitzky is a board game-style computer game published by Infocom in 1985 and designed by a team including interactive fiction authors Marc Blank and Michael Berlyn. It is unique among Infocom titles for not being interactive fiction and for being the first to incorporate graphics beyond ASCII characters. Like most Infocom titles, it was written in highly portable ZIL, but was only made available for the Apple II, IBM PC, and the Atari 8-bit family. It was not ported to the most popular home computer of the time, the Commodore 64."
7139,Freedom!,1992,[MECC],[MECC],https://en.wikipedia.org/wiki/File:Freedom_main_screen.png,[https://en.wikipedia.org/wiki/Freedom!_(video_game)],Simulation/Edutainment,"Freedom! is an educational computer game developed and published by the Minnesota Educational Computing Consortium (MECC). Based on similar gameplay from MECC's earlier The Oregon Trail, the player assumes the role of a runaway slave in the Antebellum Period of American history who is trying to reach the North through the Underground Railroad. The game was developed with help of an African-American consultant who guided MECC on appropriate graphics and dialect that represented the era. It is recognized as one of the first video games dealing with the topic of slavery.The game was meant to be used in a school curriculum when it was released in late 1992, but most schools simply released the game to students to play without prior lessons. This led to numerous parents complaining to MECC and their schools on the racially offensive nature of the game, and threatened to sue MECC. Though MECC offered to make changes to alleviate these concerns, the company ultimately pulled the game from sale.  "
7141,Frogger II: ThreeeDeep!,1984,[Sega],[Sega],https://en.wikipedia.org/wiki/File:Frogger_II_-_Threeedeep!_Coverart.png,[https://en.wikipedia.org/wiki/Frogger_II:_ThreeeDeep!],Action,"Frogger II: ThreeeDeep! is a video game released in 1984 by Parker Brothers for the Apple II, Atari 2600, Atari 5200, Atari 8-bit family, Commodore 64, ColecoVision, and IBM PC. It is a sequel to the 1981 Konami Frogger arcade game and has similar gameplay. The goal of Frogger II is to maneuver each frog to a berth at the top of the screen.  Once all of the berths are filled the player progresses to the next level. Unlike its predecessor, the game features three consecutive screens for each level rather than one screen per level, with berths at the top of each of the three screens that need to be filled."
7142,G.I. Joe: A Real American Hero,1985,[Epyx],[Epyx],https://en.wikipedia.org/wiki/File:G.I._Joe_-_A_Real_American_Hero_Coverart.png,[https://en.wikipedia.org/wiki/G.I._Joe:_A_Real_American_Hero_(video_game)],shoot 'em up/action,G. I. Joe: A Real American Hero is a 1985 action shoot 'em up video game. It was developed and published by Epyx for the Apple II and Commodore 64.
7143,Galaxian,1983,[Atarisoft],[Atarisoft],https://en.wikipedia.org/wiki/File:Galaxian_flyer.jpg,[https://en.wikipedia.org/wiki/Galaxian],Arcade,"Galaxian is a 1979 fixed shooter arcade game developed and published by Namco. It was licensed and distributed by Midway Games in North America. The player assumes control of the Galaxip starfighter in its mission to protect Earth from waves of aliens. Gameplay involves destroying each formation of aliens, who dive down towards the player in an attempt to hit them. Designed by company engineer Kazunori Sawano, Galaxian was Namco's answer to Space Invaders, a similar space shooter released the previous year by rival developer Taito. Space Invaders was a sensation in Japan, and Namco wanted a game that could compete against it. Sawano strived to make the game simplistic and easy to understand. He was inspired by the cinematic space combat scenes in Star Wars, with enemies originally being in the shape of the film's TIE Fighters. Galaxian is one of the first video games to feature RGB color graphics, and the first ever to use a tile-based hardware system. Galaxian was Namco's first major arcade hit. It is one of the best-selling arcade games of all time in North America, with over 40,000 arcade units sold by 1982. The game was celebrated for its gameplay and usage of true color graphics. In retrospect, it has gained fame for its historical importance and technological accomplishments. Its success led to several sequels and reimaginings; most notable of these is Galaga, which usurped the original in popularity. Galaxian has also been ported to many home systems, and is included in numerous Namco compilations."
7144,Gateway to Apshai,1983,[The Connelley Group],[Epyx],n/a,[https://en.wikipedia.org/wiki/Gateway_to_Apshai],Action-adventure,"Gateway to Apshai is an action-adventure game for the Commodore 64, ColecoVision and Atari 8-bit family, developed by The Connelley Group and published by Epyx as a prequel to Temple of Apshai. It is a more action-oriented version of Temple of Apshai, with smoother and faster graphics, streamlined controls, fewer role-playing video game elements, and fewer room descriptions. In Gateway to Apshai the player assumes the role of an unnamed adventurer, who tries to survive a series of increasingly difficult dungeon levels filled with both treasure and monsters. Each level is played within a freely selectable dungeon. Level 8 of the dungeon perpetually repeats until the player runs out of lives, ending the game."
7145,Gato,1985,[Spectrum Holobyte],[Spectrum Holobyte],https://en.wikipedia.org/wiki/File:GATO-video-game-box-cover.jpg,[https://en.wikipedia.org/wiki/Gato_(video_game)],Submarine simulator,"GATO is a real-time submarine simulator first published in 1984 by Spectrum HoloByte for MS-DOS. It simulates combat operations aboard the Gato-class submarine USS Growler (SS-215) in the Pacific Theater of World War II. GATO was later ported to  the Apple IIe, Atari ST, and Macintosh. In 1987 Atari Corporation published a version on cartridge for the Atari 8-bit family, to coincide with the launch of the Atari XEGS."
7146,Gauntlet,1985,[Atari],[Mindscape],https://en.wikipedia.org/wiki/File:Gauntlet_game_flyer.png,[https://en.wikipedia.org/wiki/Gauntlet_(1985_video_game)],Arcade,"Gauntlet is a 1985 fantasy-themed hack and slash arcade game by Atari Games. It is noted as being one of the first multiplayer dungeon crawl arcade games. The core design of Gauntlet comes from Dandy, a 1983 Atari 8-bit family dungeon crawl, which resulted in a threat of legal action.The arcade version of Gauntlet was released in November 1985 and was initially available only as a dedicated four-player cabinet.  A total of 7,848 units were distributed. Atari later released a two-player cabinet variant in June 1986, aimed at operators who could not afford or did not have sufficient space for the four-player version."
7147,Gemstone Healer,1986,[Paradigm Creators],[Strategic Simulations],https://en.wikipedia.org/wiki/File:Gemstone_Healer.jpg,[https://en.wikipedia.org/wiki/Gemstone_Healer],Action-adventure,"Gemstone Healer is a computer action-adventure game created by Canadian developer Paradigm Creators and published in 1986 by Strategic Simulations. It was developed by Trouba Gossen (who was also responsible for the graphics), Peter Lount (design and programming); with assistance by Kevin Pickell (porting to C-64). It is a sequel to Gemstone Warrior. Gemstone Healer is a 2D action adventure title with the player controlling an armored figure that they would move from area to area in search of treasure and the way to heal the Gemstone. It uses cellular automata to generate maps."
7148,Gemstone Warrior,1984,[Paradigm Creators],[Strategic Simulations],https://en.wikipedia.org/wiki/File:Gemstone_Warrior.jpg,[https://en.wikipedia.org/wiki/Gemstone_Warrior],n/a,"Gemstone Warrior is a video game written by Canadian developer Paradigm Creators for the Apple II and published by Strategic Simulations in 1984. It is 2D action-adventure game where the player controls an armored figure searching for treasure and the pieces of the stolen Gemstone. Gemstone Wariror was SSI's first game to sell over 50,000 copies in North America.The game was ported to the Commodore 64, Atari 8-bit family, and Macintosh. It was followed by a 1986 sequel, Gemstone Healer, also created by Paradigm."
7149,Gertrude's Secrets,1984,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Gertrude%27s_Secrets_Apple_II_Cover.png,[https://en.wikipedia.org/wiki/Gertrude%27s_Secrets],Edutainment,"Gertrude's Secrets is a 1984 children's edutainment video game by The Learning Company. The goal of the game is to solve puzzles and find secrets along with the game's title character, Gertrude the goose. It features a variety of puzzles involving basic recognition of shapes, colors and patterns. The puzzles are designed to develop basic skills of logic and reasoning. A companion game, Gertrude's Puzzles was released at the same time. Gertrude's Secrets was released for DOS, Commodore 64, and the Apple II."
7150,Ghostbusters,1984,[Activision],[Activision],n/a,[https://en.wikipedia.org/wiki/Ghostbusters_(video_game)],n/a,"Ghostbusters: The Video Game is a 2009 action-adventure game based on the Ghostbusters media franchise. Terminal Reality developed the Windows, PlayStation 3, and Xbox 360 versions, while Red Fly Studio developed the PlayStation 2, PlayStation Portable, and Wii versions. The game was released after several delays in development and multiple publisher changes."
7151,Global War,1979,[Alan M. Boyd[1]],[Muse Software],https://en.wikipedia.org/wiki/File:Global_War_(Cover).jpg,[https://en.wikipedia.org/wiki/Global_War_(video_game)],n/a,Global War is a 1979 video game published by Muse Software for the Apple II. It was written in Applesoft BASIC by Alan M. Boyd.
7152,Gobbler,1981,[Olaf Lubeck],[On-Line Systems],https://en.wikipedia.org/wiki/File:Gobbler_screenshot.png,[https://en.wikipedia.org/wiki/Gobbler],Maze,"Gobbler is a 1981 clone of Pac-Man for the Apple II, published by On-Line Systems (later to become Sierra Entertainment). It was programmed by Olaf Lubeck who also wrote Cannonball Blitz (1982) for the Apple II, a clone of Donkey Kong."
7153,Gold Rush!,1988,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:Gold_Rush_cover.jpg,[https://en.wikipedia.org/wiki/Gold_Rush!],Adventure game,Gold Rush! (later retitled California: Gold Rush!) is a graphic adventure game originally released by Sierra On-Line in 1988. It was designed by Doug and Ken MacNeill. Gold Rush! is one of the last games that Sierra made with the AGI interface and is one of the most complicated. The rights to the game are currently owned and published by The Software Farm by its original developers the MacNeills.
7154,Golf's Best: St. Andrews - The Home of Golf,1986,[Robert Jenks & Nathan Tennises],[1 Step Software],n/a,[https://en.wikipedia.org/wiki/Golf%27s_Best:_St._Andrews_-_The_Home_of_Golf],n/a,"Golf's Best: St. Andrews - The Home of Golf is a 1986 video game published by 1 Step Software, Inc."
7155,Gorgon,1981,[Sirius Software],[Sirius Software],https://en.wikipedia.org/wiki/File:Gorgon_coverart.png,[https://en.wikipedia.org/wiki/Gorgon_(video_game)],Scrolling shooter,"Gorgon is a clone of the arcade game Defender, a horizontally-scrolling shooter, for the Apple II. It was programmed by Nasir Gebelli and published by Sirius Software in June 1981."
7156,The Great American Cross-Country Road Race,1985,[Ivan Manley],[Activision],n/a,[https://en.wikipedia.org/wiki/The_Great_American_Cross-Country_Road_Race],Racing,"The Great American Cross-Country Road Race (UK re-release title: American Road Race) is a racing video game written by Alex DeMeo for the Atari 8-bit family and published by Activision in 1985. It was ported to the Apple II and Commodore 64. The game is in part an adaptation of an earlier Activision game Enduro, created for the Atari 2600 console, but with design, graphics and sound expanded to fit the capabilities of the more powerful computers."
7157,Gremlins,1984,[Atari],[Atarisoft],https://en.wikipedia.org/wiki/File:Gremlins_(Atari_2600)_gameplay_screenshot_1.png,[https://en.wikipedia.org/wiki/Gremlins_(video_game)],Action,"Gremlins is a 1984 video game developed and published by Atari, Inc. for the Atari 2600 system. It is a tie-in to the 1984 film Gremlins. Atari released another, substantially different game based on the film for the Atari 5200."
7159,Hacker,1985,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Hacker_Coverart.png,[https://en.wikipedia.org/wiki/Hacker_(video_game)],strategy/Puzzle,"Hacker is a 1985 video game by Activision.  It was designed by Steve Cartwright and released for the Amiga, Amstrad CPC, Apple II, Atari 8-bit family, Atari ST, Commodore 64, Macintosh, MS-DOS, MSX2, and ZX Spectrum."
7160,Hacker II: The Doomsday Papers,1986,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Hacker_2_cover.jpg,[https://en.wikipedia.org/wiki/Hacker_II:_The_Doomsday_Papers],Strategy/Puzzle,"Hacker II: The Doomsday Papers is computer game written by Steve Cartwright and published by Activision in 1986.  It is the sequel to the 1985 game, Hacker.  Hacker II was released for the Amiga, Apple II, Apple IIGS, Amstrad CPC, Atari ST, Commodore 64, IBM PC, Macintosh, and ZX Spectrum."
7161,Halley Project,1985,[Tom Snyder & Omar Khudari],[Mindscape],https://en.wikipedia.org/wiki/File:The_Halley_Project.png,[https://en.wikipedia.org/wiki/The_Halley_Project],Simulation,"The Halley Project is game developed for the Apple II, Commodore 64, Atari 8-bit family, by Omar Khudari and Tom Snyder and published by Mindscape in 1985. It was ported to the Amiga with updated graphics in 1986."
7162,Hammurabi,1978,[Mark Cross],[Apple Computer],https://en.wikipedia.org/wiki/File:Hamurabi_Screenshot.png,[https://en.wikipedia.org/wiki/Hamurabi_(video_game)],Strategy game,"Hamurabi is a text-based strategy video game of land and resource management. It was first developed under the name King of Sumeria or The Sumer Game by Doug Dyment in 1968 at Digital Equipment Corporation as a computer game for fellow employee Richard Merrill's newly invented FOCAL programming language. The game consists of ten rounds wherein the player, as the ancient Babylonian king Hammurabi, manages how much of their grain to spend on crops for the next round, feeding their people, and purchasing additional land, while dealing with random variations in crop yields and plagues. The Sumer Game was inspired by The Sumerian Game, a much more in-depth text-based economic simulation intended for children, developed from 1964 to 1966 by designer and elementary school teacher Mabel Addis and IBM programmer William McKay. Multiple versions of the game were created for the FOCAL language, but around 1971 David H. Ahl ported it to DEC BASIC and in 1973 published it in 101 BASIC Games. This was later republished in Microsoft BASIC form in 1978's BASIC Computer Games. His expanded version of the game, titled Hamurabi, quickly became the more prominent version due to the popularity of both the book and the programming language. Hamurabi influenced many later strategy and simulation games and is also an antecedent to the city-building genre."
7163,Hard Hat Mack,1983,[Michael Abbot and Matthew Alexander],[Electronic Arts],https://en.wikipedia.org/wiki/File:Hard_Hat_Mack_logo.png,[https://en.wikipedia.org/wiki/Hard_Hat_Mack],Platform,"Hard Hat Mack is a platform game developed by Michael Abbot and Matthew Alexander for the Apple II which was published by Electronic Arts in 1983. Ports for the Atari 8-bit family and Commodore 64 were released simultaneously.  It is part of the first batch of five games from Electronic Arts, and EA calls it out as ""truly EA's first game.""  Versions for the Amstrad CPC and IBM PC compatibles (as a self-booting disk) followed in 1984. Though not a direct clone, Hard Hat Mack is similar in theme and gameplay to Nintendo's 1981 Donkey Kong arcade game."
7164,Hardball!,1986,[Accolade],[Accolade],https://en.wikipedia.org/wiki/File:Hardball!_Cover.jpg,[https://en.wikipedia.org/wiki/Hardball!_(video_game)],Sports,"This is a list of notable video game companies that have made games for either computers (like PC or Mac), video game consoles, handheld or mobile devices, and includes companies that currently exist as well as now-defunct companies. See the list of video games for other lists relating to video games, and defunct video game companies for a more specific list of companies that no longer exist. Many of the developers publish their own games."
7165,Heavy Barrel,1989,[Quicksilver Software],[Data East],https://en.wikipedia.org/wiki/File:Heavy_barrel_arcadeflyer.png,[https://en.wikipedia.org/wiki/Heavy_Barrel],Run and gun/Arcade,Heavy Barrel is a 1987 overhead run and gun arcade game by Data East.  
7166,Hellfire Warrior,1980,[Automated Simulations],[Automated Simulations],https://en.wikipedia.org/wiki/File:Hellfire_Warrior_(Cover).jpg,[https://en.wikipedia.org/wiki/Hellfire_Warrior],RPG,"Hellfire Warrior is a dungeon crawl video game for the Apple II, Commodore PET, and TRS-80 published by Automated Simulations in 1980. An Atari 8-bit family port was released in 1982. Hellfire Warrior is the direct sequel to 1979's Temple of Apshai."
7167,H.E.R.O.,1984,[Microsmiths],[Activision],https://en.wikipedia.org/wiki/File:HERO_cover.jpg,[https://en.wikipedia.org/wiki/H.E.R.O._(video_game)],Action,"H.E.R.O. (standing for Helicopter Emergency Rescue Operation) is a video game written by John Van Ryzin and published by Activision for the Atari 2600 in March 1984. It was ported to the Apple II, Atari 5200,  Atari 8-bit family, ColecoVision, Commodore 64, MSX, and ZX Spectrum.  The player uses a helicopter backpack and other tools to rescue victims trapped deep in a mine. The mine is made up of multiple screens using a flip screen style. Sega released a version of the game for its SG-1000 console in Japan in 1985. While the gameplay was identical, Sega changed the backpack from a helicopter to a jetpack.  "
7168,Hi-Res Computer Golf 2,1983,[Avant-Garde],[Avant-Garde],n/a,[https://en.wikipedia.org/wiki/Hi-Res_Computer_Golf_2],n/a,Hi-Res Computer Golf 2 is a 1982 video game published by Avant-Garde Creations.
7169,The Hitchhiker's Guide to the Galaxy,1984,[Douglas Adams & Steve Meretzky],[Infocom],https://en.wikipedia.org/wiki/File:Hitchhikers_Guide_box_art.jpg,[https://en.wikipedia.org/wiki/The_Hitchhiker%27s_Guide_to_the_Galaxy_(video_game)],Interactive fiction,"The Hitchhiker's Guide to the Galaxy is an interactive fiction video game based on the comedic science fiction series of the same name. It was designed by series creator Douglas Adams and Infocom's Steve Meretzky, and it was first released in 1984 for the Apple II, Macintosh, Commodore 64, CP/M, MS-DOS, Amiga, Atari 8-bit family, and Atari ST. It is Infocom's fourteenth game."
