"id, name, release year, developer, publisher, img_url, src_url, genres, description"
5001,A Question of Sport,1992,[Bell-Fruit Manufacturing],[Bell-Fruit Manufacturing],https://en.wikipedia.org/wiki/File:AQuestionofSport.jpg,[https://en.wikipedia.org/wiki/A_Question_of_Sport_(video_game)],Quiz,"A Question of Sport is a 1988 video game based on the BBC quiz show of the same name. As in the show, the player has to answer questions about sports. The game uses the same engine as Mike Read's Computer Pop Quiz."
5427,City Bomber,1987,[Konami],[Konami],https://en.wikipedia.org/wiki/File:City_Bomber.jpg,[https://en.wikipedia.org/wiki/City_Bomber],n/a,City Bomber is a vehicular combat arcade game developed and distributed by Konami and first released in 1987.  
5428,City Connection,1985,[Jaleco],[Jaleco],https://en.wikipedia.org/wiki/File:City_Connection_arcade_flyer.png,[https://en.wikipedia.org/wiki/City_Connection],n/a,"City Connection is a 1985 platform arcade game developed and published by Jaleco. It was released in North America by Kitkorp as Cruisin'. The player controls Clarice in her Honda City hatchback and must drive over elevating roads to paint them. Clarice is constantly under pursuit by police cars, which she can take out by launching oil cans at them, temporarily stunning them, and then ramming into them with her car. Jaleco was inspired by maze chase action titles like Pac-Man (1980) and Crush Roller (1981) while designing the game. City Connection was ported to several platforms, including the Nintendo Entertainment System (NES). In Japan, the game has maintained a loyal following, with the NES version being seen as a classic for the platform. It has since been re-released through several Jaleco game collections and services such as the Wii Virtual Console. These versions attracted more mixed responses in North America, with critics disliking its simplicity, lack of replay value, and poor controls. Some felt it possessed a cute aesthetic and unique concept, and was entertaining to play. Jaleco produced a sequel named City Connection Rocket for Japanese mobile phones in 2004.  "
5429,Clash-Road,1986,[Woodplace Inc.],[Woodplace Inc.],n/a,[https://en.wikipedia.org/w/index.php?title=Clash-Road&action=edit&redlink=1],n/a,No description for this title
5430,Clay Pigeon,1986,[Exidy],[Exidy],n/a,[https://en.wikipedia.org/w/index.php?title=Clay_Pigeon_(video_game)&action=edit&redlink=1],n/a,No description for this title
5432,Cloak & Dagger,1983,[Atari],[Atari],https://en.wikipedia.org/wiki/File:Cloak_%26_Dagger_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Cloak_%26_Dagger_(video_game)],Shooter,"Cloak & Dagger is an arcade game released by Atari, Inc. in March 1984 as a tie-in to the 1984 film Cloak & Dagger. The game saw limited arcade release as a conversion kit for Robotron: 2084 cabinets."
5433,Cliff Hanger,1983,[Stern Electronics],[Stern Electronics],https://en.wikipedia.org/wiki/File:CliffHanger_arcadeflyer.png,[https://en.wikipedia.org/wiki/Cliff_Hanger_(game)],n/a,No description for this title
5434,Clu Clu Land,1984,n/a,n/a,https://en.wikipedia.org/wiki/File:Clu_Clu_Land_Cover.jpg,[https://en.wikipedia.org/wiki/Clu_Clu_Land],n/a,"Clu Clu Land is an arcade and Nintendo Entertainment System game released in 1984 in Japan, later released in North America in 1985 as a Nintendo Entertainment System launch title, and in Europe in 1987. Nintendo has rereleased it many times via emulation."
5435,Cluster Buster,1983,[Data East],[Data East],n/a,[https://en.wikipedia.org/w/index.php?title=Cluster_Buster&action=edit&redlink=1],n/a,No description for this title
5436,Clutch Hitter,1991,[Sega],[Sega],https://en.wikipedia.org/wiki/File:Clutch_Hitter_Cover.jpg,[https://en.wikipedia.org/wiki/Clutch_Hitter],n/a,"Clutch Hitter is a baseball video game released by Sega in 1991. It was released in video arcades as well for Sega's portable Game Gear. The Japanese version of the game features players and teams from Japan's Nippon Professional Baseball league. The American version of the game sports a license from the Major League Baseball Players Association and has rosters composed of actual professional baseball players, but only city names for the teams since it was not licensed by Major League Baseball. In the arcade game, the on-field perspective is from behind home plate while the viewpoint in the Game Gear version is from the pitcher's mound, just as in Bases Loaded. In the Game Gear game, the number of innings can be chosen and linking to another Game Gear is possible for multiplayer gameplay."
5439,Colony 7,1981,[Taito],[Taito],https://en.wikipedia.org/wiki/File:Colony_7_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Colony_7],Fixed shooter,"Colony 7 is an arcade shoot 'em up developed by Taito's American division and published in 1981. It contains elements of both Taito's own Space Invaders and Atari's Missile Command. Colony 7 was the inspiration for the successful Atari 2600 game Atlantis from Imagic.The main innovation of Colony 7 was its extended weaponry arsenal. This gave the player the choice to change between several different weapons, with each one needing to be purchased separately as microtransactions through the arcade coin slot. The game was re-released as part of Taito Legends."
5441,Columns II,1990,[Sega],[Sega],https://en.wikipedia.org/wiki/File:Columns_II_Title.png,[https://en.wikipedia.org/wiki/Columns_II],Puzzle,"Columns II: The Voyage Through Time (A Voyage Through Time on the Switch release) is the sequel to Columns. It was released in Japan for the Sega System C. A port was included in the compilation Sega Ages: Columns Arcade Collection released for the Sega Saturn in Japan in 1997. Columns III however, would be released in North America on the Sega Genesis. The game saw an international release through the Sega Ages line on Nintendo Switch."
5442,Combat,1985,[Exidy],[Exidy],https://en.wikipedia.org/wiki/File:Combatatarigamepack.jpg,[https://en.wikipedia.org/wiki/Combat_(video_game)],n/a,"Stellaris is a 4X grand strategy video game developed and published by Paradox Interactive. Stellaris's gameplay revolves around space exploration, managing an empire, diplomacy, and space warfare with other spacefaring civilizations. It was released worldwide for Windows, macOS, and Linux on May 9, 2016, and was released on February 26, 2019 for PlayStation 4 and Xbox One."
5443,Combat Hawk,1987,[Sega / Sanritsu],[Sega / Sanritsu],n/a,[https://en.wikipedia.org/w/index.php?title=Combat_Hawk&action=edit&redlink=1],n/a,No description for this title
5444,Combat School,1987,[Konami],[Konami],https://en.wikipedia.org/wiki/File:Combat_School.png,[https://en.wikipedia.org/wiki/Combat_School],n/a,"Combat School, released as Boot Camp in North America, is a 1987 arcade game produced by Konami where the player takes control of a military recruit who is undergoing basic training at a United States Marine Corps Recruit Training camp, also known as a boot camp. In 1987, Ocean Software released ports of the game for the Commodore 64, ZX Spectrum and Amstrad CPC in Europe. Konami themselves later released the Commodore 64 version in North America under the Boot Camp title in 1989 alongside an MS-DOS version. An Amiga version was announced, but never released.  "
5446,Command War - Super Special Battle & War Game,1992,[Taito],[Taito],n/a,[https://en.wikipedia.org/w/index.php?title=Command_War_-_Super_Special_Battle_%26_War_Game&action=edit&redlink=1],n/a,No description for this title
5448,Competition Golf - Final Round,1986,[Data East],[Data East],n/a,[https://en.wikipedia.org/w/index.php?title=Competition_Golf_-_Final_Round&action=edit&redlink=1],Sports,No description for this title
5449,Complex X,1984,[Taito],[Taito],n/a,[https://en.wikipedia.org/w/index.php?title=Complex_X&action=edit&redlink=1],n/a,No description for this title
5450,Computer Othello,1978,[Nintendo R&D1],[Nintendo R&D1],n/a,[https://en.wikipedia.org/wiki/Computer_Othello_(video_game)],Strategy,"In the history of video games, the first-generation era refers to the video games, video game consoles, and handheld video game consoles available from 1972 to 1983. Notable consoles of the first generation include the Odyssey series (excluding the Magnavox Odyssey 2), the Atari Home Pong, the Coleco Telstar series and the Color TV-Game series. The generation ended with the Computer TV-Game in 1980, but many manufacturers had left the market prior due to the market decline in 1977 and the start of second generation of video game consoles."
5451,Computer Space,1971,[Nutting Associates],[Nutting Associates],https://en.wikipedia.org/wiki/File:Nutting_ComputerSpace-Blue.JPG,[https://en.wikipedia.org/wiki/Computer_Space],Multi-directional shooter,"Computer Space is a space combat arcade game developed in 1971. Created by Nolan Bushnell and Ted Dabney in partnership as Syzygy Engineering, it was the first arcade video game as well as the first commercially available video game. Computer Space is a derivative of the 1962 computer game Spacewar!, possibly the first video game to spread to multiple computer installations. It features a rocket controlled by the player engaged in a missile battle with a pair of hardware-controlled flying saucers set against a starfield background. The goal is to score more hits than the enemy spaceships within a set time period, which awards a free round of gameplay. The game is enclosed in a custom fiberglass cabinet, which Bushnell designed to look futuristic. Bushnell and Dabney designed the game in 1970–71 to be a coin-operated version of Spacewar!. After the pair were unable to find a way to economically run the game on a minicomputer such as the Data General Nova, they hit upon the idea of instead replacing the central computer with custom-designed hardware created to run just that game. While they were working on an early proof of concept, Bushnell found a manufacturer for the game in Nutting Associates. Working in partnership with Nutting, the pair completed the game and ran their first location test in August 1971, a few months prior to the display of a similar prototype called Galaxy Game, also based on Spacewar!. It was first shown to industry press and distributors at the annual Music Operators of America (MOA) Expo in October. With encouraging initial interest, though mixed responses from distributors, Nutting ordered an initial production run of 1,500 units, anticipating a hit game. While the game was successful and validated Syzygy's belief in the future of arcade video games, selling over 1,000 cabinets by mid-1972 and ultimately 1,300–1,500 units, it was not the runaway success that Nutting had hoped for. The game spawned one clone game, Star Trek (1972), and Nutting produced a two-player version of Computer Space in 1973 without involvement from Bushnell and Dabney. The pair left Nutting in June 1972 and incorporated Syzygy as Atari, launching the successful Pong (1972) as their next arcade game. Computer Space's release marked the ending of the early history of video games and the start of the commercial video game industry.  "
5452,Computer Space Ball,1972,[Nutting Associates],[Nutting Associates],n/a,[https://en.wikipedia.org/w/index.php?title=Computer_Space_Ball&action=edit&redlink=1],Sports,No description for this title
5454,Continental Circuit,1989,[Taito],[Taito],n/a,[https://en.wikipedia.org/w/index.php?title=Continental_Circuit&action=edit&redlink=1],Racing,No description for this title
5455,Contra,1987,[Konami],[Konami],https://en.wikipedia.org/wiki/File:Contra_cover.jpg,[https://en.wikipedia.org/wiki/Contra_(video_game)],Run and gun,"Contra is a run and gun video game developed and published by Konami, originally released as a coin-operated arcade game on February 20, 1987. A home version was released for the Nintendo Entertainment System in 1988, along with ports for various computer formats, including the MSX2. The home versions were localized in the PAL region as Gryzor on the various computer formats and as Probotector on the NES, released later. Several Contra sequels were produced following the original game.  "
5456,Cookie & Bibi,1995,[SemiCom],[SemiCom],n/a,[https://en.wikipedia.org/w/index.php?title=Cookie_%26_Bibi&action=edit&redlink=1],n/a,No description for this title
5457,Cool Boarders - Arcade Jam,1998,[Tecmo],[Tecmo],n/a,[https://en.wikipedia.org/w/index.php?title=Cool_Boarders_-_Arcade_Jam&action=edit&redlink=1],n/a,No description for this title
5458,Cool Minigame Collection,1999,[SemiCom],[SemiCom],n/a,[https://en.wikipedia.org/w/index.php?title=Cool_Minigame_Collection&action=edit&redlink=1],n/a,No description for this title
5459,Cool Pool,1992,[Catalina],[Catalina],n/a,[https://en.wikipedia.org/w/index.php?title=Cool_Pool_(video_game)&action=edit&redlink=1],n/a,No description for this title
5460,Cool Riders,1995,[Sega],[Sega],n/a,[https://en.wikipedia.org/wiki/Cool_Riders],Racing,"Cool Riders is a 1995 racing arcade game. It is a spiritual sequel to Sega's OutRunners. It has a similar premise to OutRunners, though rather than drive cars, the player rides bikes. It also uses digitized graphics similar to Mortal Kombat.Cool Riders has only recently been emulated in the MAME emulator. This is because it was the only arcade game on the Sega H1 Board hardware, which used a unique graphics compression scheme.  "
5461,Cop 01,1985,[Nichibutsu],[Nichibutsu],n/a,[https://en.wikipedia.org/w/index.php?title=Cop_01&action=edit&redlink=1],n/a,No description for this title
5462,Cops N Robbers,1976,[Atari],[Atari],n/a,[https://en.wikipedia.org/w/index.php?title=Cops_N_Robbers&action=edit&redlink=1],Driving,No description for this title
5463,Cosmic Alien,1979,[Universal],[Universal],n/a,[https://en.wikipedia.org/w/index.php?title=Cosmic_Alien&action=edit&redlink=1],n/a,No description for this title
5464,Cosmic Avenger,1981,[Universal],[Universal],https://en.wikipedia.org/wiki/File:Cosmic_Avenger_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Cosmic_Avenger],Scrolling shooter,"Cosmic Avenger is a horizontally scrolling shooter developed by Universal Entertainment Corporation and released in arcades by Universal in July 1981. It is one of the first shooters with  forced X-axis scrolling along with Konami's Scramble released earlier in the year. The final installment in Universal's Cosmic series, players take control of the Avenger space fighter and use bullets and bombs to fight enemy forces. The game was ported to ColecoVision as one of its launch titles in North America when the system was released in August 1982. Versions for other platforms were in development and advertised but neither were officially released. The ColecoVision port proved more successful than the arcade original, garnering mostly positive reception from critics who praised the action, visuals, and sound effects.  "
5465,Cosmic Chasm,1983,[Cinematronics],[Cinematronics],https://en.wikipedia.org/wiki/File:Cosmic_Chasm_Cover.jpg,[https://en.wikipedia.org/wiki/Cosmic_Chasm],Multi-directional shooter,"Cosmic Chasm is a 1983 vector game originally created by GCE for the Vectrex home game system. It became the first game developed for a home system to be turned into an arcade game after Cinematronics, which was in Chapter 11 bankruptcy at the time, released it as their last color vector game."
5466,Cosmic Cop,1991,[Irem],[Irem],n/a,[https://en.wikipedia.org/w/index.php?title=Cosmic_Cop&action=edit&redlink=1],n/a,No description for this title
5467,Cosmo Gang the Puzzle,1992,[Namco],[Namco],https://en.wikipedia.org/wiki/File:Cosmo_Gang_the_Puzzle_flyer.png,[https://en.wikipedia.org/wiki/Cosmo_Gang_the_Puzzle],Puzzle,"Cosmo Gang the Puzzle is a 1992 falling tile puzzle arcade game developed and published in Japan by Namco. It is the third game in the Cosmo Gang series, succeeding Cosmo Gang the Video. Players stack blocks and pink-colored aliens together, the objective being to clear as many of these as possible. Blocks are cleared by stacking them into rows of six, while aliens are cleared by dropping blue-colored spheres, which defeat any enemies in its path. Namco ported the game to the Super Famicom a year later in 1993. This version of the game was reworked and reskinned as Pac-Attack for North America and Europe, which was later ported to other consoles such as the Sega Genesis and Game Boy. Cosmo Gang the Puzzle was met with a mixed reception from critics, being praised for its multiplayer aspect and gameplay but criticized for its graphics. The Super Famicom version was released on the Wii Virtual Console in 2008 and Wii U Virtual Console in 2015, while the arcade version was released for the Wii Virtual Console in 2009 — all of these ports were exclusive to Japan.  "
5468,Cosmo Gang the Video,1991,[Namco],[Namco],https://en.wikipedia.org/wiki/File:Cosmo_Gang_the_Video_promo_flyer.png,[https://en.wikipedia.org/wiki/Cosmo_Gang_the_Video],Fixed shooter,"Cosmo Gang the Video is a 1992 fixed shooter arcade game developed and published by Namco. A home conversion for the Super Famicom was released the same year. Controlling the Hyper Beat starship, the player is tasked with ridding the galaxy of the Cosmo Gang, a race of aliens that cause mischief across Earth. Gameplay involves shooting enemies and avoiding projectiles. Power-up items can be collected to grant the player additional abilities. It ran on the Namco System 2 arcade board. Cosmo Gang the Video features characters and ideas from Cosmo Gangs, an older Namco redemption game from 1990 that was exported outside Japan by Data East. The game is heavily based on the company's own Galaxian series, with early versions shown at tradeshows being titled Cosmo Galaxian. The arcade version of Cosmo Gang the Video was widely successful and well-received for its graphics, gameplay and music, while the Super Famicom was met with a more mixed response for its simplistic gameplay and lacking replay value. The arcade version was digitally re-released for the Japanese Wii Virtual Console in 2009. It was followed by Cosmo Gang the Puzzle later that same year.  "
5469,Cosmos,1981,[Century Electronics],[Century Electronics],n/a,[https://en.wikipedia.org/w/index.php?title=Cosmos_(video_game)&action=edit&redlink=1],n/a,No description for this title
5470,Cotton: Fantastic Night Dreams,1989,[Success],[Success],https://en.wikipedia.org/wiki/File:Cotton_-_Fantastic_Night_Dreams_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Cotton:_Fantastic_Night_Dreams],Scrolling shooter,"Cotton: Fantastic Night Dreams is a 1991 scrolling shooter arcade video game developed by Success and published by Sega. The first installment in the Cotton franchise, players assume the role of the titular young witch who, alongside her fairy companion Silk, sets out on her broomstick on a quest to defeat several monsters and get her Willow candy. Its gameplay mainly consists of shooting mixed with role-playing game-esque elements using a main two-button configuration. Although first launched in arcades, the game was later ported across multiple platforms, each one featuring several changes or additions compared with the original version. Cotton: Fantastic Night Dreams proved to be popular for Success among players in Japanese arcades, earning several awards from Gamest magazine and regarded to be one of the key titles in the ""cute 'em up"" sub-genre, however it was met with mixed reception from critics since its initial release, specifically the home and handheld conversions. It was followed by various sequels and follow-ups.  "
5471,Cotton 2: Magical Night Dreams,1997,[Success],[Success],n/a,[https://en.wikipedia.org/w/index.php?title=Cotton_2:_Magical_Night_Dreams&action=edit&redlink=1],Scrolling shooter,No description for this title
5472,Cotton Boomerang,1998,[Success],[Success],n/a,[https://en.wikipedia.org/w/index.php?title=Cotton_Boomerang&action=edit&redlink=1],Scrolling shooter,No description for this title
5473,Counter Run,1988,[Nihon System / Sega (license)],[Nihon System / Sega (license)],n/a,[https://en.wikipedia.org/w/index.php?title=Counter_Run&action=edit&redlink=1],n/a,No description for this title
5474,"Cower, Hounds!",1989,[Norainu Game Corp],[Norainu Game Corp],n/a,"[https://en.wikipedia.org/w/index.php?title=Cower,_Hounds!&action=edit&redlink=1]",Scrolling shooter,No description for this title
5476,Crash 'N Score,1975,[Atari],[Atari],https://en.wikipedia.org/wiki/File:Crash_%27N_Score_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Crash_%27N_Score],Driving,"Crash 'N Score is a 2 player arcade game by Atari Inc., originally released in 1975."
5477,Crater Raider,1984,[Bally Midway],[Bally Midway],n/a,[https://en.wikipedia.org/w/index.php?title=Crater_Raider&action=edit&redlink=1],n/a,No description for this title
5478,Crazy Balloon,1980,[Taito],[Taito],https://en.wikipedia.org/wiki/File:Crazy_Balloon.jpg,[https://en.wikipedia.org/wiki/Crazy_Balloon],n/a,Crazy Balloon is an arcade game released by Taito in 1980. Crazy Balloon requires the player to maneuver a balloon through a maze full of thorns in order to reach the goal.
5481,Crazy Fight,1996,[Subsino],[Subsino],n/a,[https://en.wikipedia.org/w/index.php?title=Crazy_Fight&action=edit&redlink=1],n/a,No description for this title
5483,Crazy Rally,1985,[Tecfri],[Tecfri],n/a,[https://en.wikipedia.org/w/index.php?title=Crazy_Rally&action=edit&redlink=1],n/a,No description for this title
5484,Crazy Taxi,1999,[Sega],[Sega],https://en.wikipedia.org/wiki/File:CrazyTaxi_cover.png,[https://en.wikipedia.org/wiki/Crazy_Taxi_(video_game)],Racing,"Crazy Taxi is an open world racing video game developed by Kenji Kanno and his team at Hitmaker  and published by Sega. It is the first game in the Crazy Taxi series. The game was first released in arcades in 1999 and then was ported to the Dreamcast in 2000. Gameplay is based on picking up taxi customers, and driving to their destination as quickly as possible. Reception to Crazy Taxi has been mostly positive. It was ported to other platforms numerous times, including the PlayStation 2 and GameCube by Acclaim in 2001, and then  Microsoft Windows in 2002. The game has also been re-released for the PlayStation Network, Xbox Live Arcade, iOS, Android, and is featured on the Dreamcast Collection. It became one of the few Sega All Stars on the Dreamcast, and also earned Greatest Hits and Player's Choice status on PlayStation 2 and GameCube respectively. Sega followed up on the success of Crazy Taxi with numerous sequels, the first being Crazy Taxi 2 for the Dreamcast, which included several gameplay changes.  "
5485,Crime City,1989,[Taito],[Taito],n/a,[https://en.wikipedia.org/w/index.php?title=Crime_City_(video_game)&action=edit&redlink=1],n/a,No description for this title
5488,Crime Patrol,1993,[American Laser Games],[American Laser Games],https://en.wikipedia.org/wiki/File:Crime_Patrol_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Crime_Patrol_(video_game)],Light gun shooter,"Crime Patrol is a live-action LaserDisc video game released by American Laser Games in 1993. American Laser Games released a sequel, Crime Patrol 2: Drug Wars later that year.  "
5489,Critter Crusher,1995,[Sega],[Sega],n/a,[https://en.wikipedia.org/w/index.php?title=Critter_Crusher&action=edit&redlink=1],n/a,No description for this title
5490,Crisis Zone,1999,[Namco],[Namco],https://en.wikipedia.org/wiki/File:Time_Crisis_-_Crisis_Zone_Coverart.png,[https://en.wikipedia.org/wiki/Crisis_Zone],Shooting gallery,"Crisis Zone is a spin-off of the Time Crisis arcade shooters, released in 29 March 1999 in the arcades.  "
5491,Cross Pang,1998,[F2 System],[F2 System],n/a,[https://en.wikipedia.org/w/index.php?title=Cross_Pang&action=edit&redlink=1],n/a,No description for this title
5492,Crossbow,1983,[Exidy],[Exidy],https://en.wikipedia.org/wiki/File:Crossbow_flyer.png,[https://en.wikipedia.org/wiki/Crossbow_(video_game)],Shooting Gallery,"Crossbow is a video game released in arcades by Exidy in 1983. It was later published by Absolute Entertainment for the Commodore 64 and MS-DOS, and by Atari Corporation for the Atari 2600, Atari 7800, and Atari 8-bit family starting in 1987. The game is controlled via a positional gun that resembles a full-sized crossbow. Exidy promoted Crossbow to arcade operators as being convertible to new themes released in the future. Five themed conversion kits were created, each commencing with the letter 'c': Cheyenne, Combat, Crackshot, Clay Pigeon, and the controversial Chiller."
5493,Crossed Swords,1990,[ADK / SNK],[ADK / SNK],https://en.wikipedia.org/wiki/File:Crossed_Swords_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Crossed_Swords_(video_game)],Hack and slash / Beat 'em up,"Crossed Swords is a hack & slash action RPG arcade game developed by Alpha Denshi and published by SNK. It was released for the Neo Geo arcade system in July 1991  and later on Neo Geo console in October of the same year. Its gameplay was similar to SNK's earlier 1990 first-person shooter and beat 'em up game, The Super Spy, but with role-playing game elements and hack & slash combat instead of shooting and fist-fighting.The game allowed cooperative gameplay with up to two players on the same screen. As only the player characters' silhouettes are visible on screen as wire-frame models, much like Punch-Out!!, the game's perspective may be considered either first-person or third-person. The game was later cited as an inspiration for the 2010 first-person fighting game Rage of the Gladiator. A sequel of the game entitled Crossed Swords II was released in Japan on May 2, 1995 for the Neo-Geo CD, and was one of the few games designed specifically for the Neo-Geo CD, rather than being an arcade port."
5494,Crowns Golf,1984,[Nasco Japan],[Nasco Japan],n/a,[https://en.wikipedia.org/w/index.php?title=Crowns_Golf&action=edit&redlink=1],Sports,No description for this title
5495,Crowns Golf In Hawaii,1985,[Nasco Japan],[Nasco Japan],n/a,[https://en.wikipedia.org/w/index.php?title=Crowns_Golf_In_Hawaii&action=edit&redlink=1],Sports,No description for this title
5496,Cruis'n Exotica,1999,[Midway],[Midway],https://en.wikipedia.org/wiki/File:Cruis%27n_Exotica_Coverart.png,[https://en.wikipedia.org/wiki/Cruis%27n_Exotica],Racing,"Cruis'n Exotica is a 1999 racing video game developed for arcades by Midway Games. The game is a sequel to Cruis'n World and is the third entry in the Cruis'n series. It was ported by Gratuitous Games and released on the Nintendo 64 in 2000, along with a Game Boy Color version developed by Crawfish Interactive.  "
5497,Cruis'n USA,1994,[Midway],[Midway],"https://en.wikipedia.org/wiki/File:Cruis%27n_USA_for_N64,_Front_Cover.jpg",[https://en.wikipedia.org/wiki/Cruis%27n_USA],Racing,"Cruis'n USA is an arcade racing game originally released in 1994. It was developed, published, and distributed by Midway Games. It is the first game in the Cruis'n series and features races set in locations across the continental United States. Although Cruis'n USA was advertised as running on Ultra 64 hardware (based on the Nintendo 64's hardware), it was actually implemented on the Midway V-unit hardware. The hardware consisted of a TMS32031 CPU clocked at 50 MHz, an ADSP-2115 DSP clocked at 10 MHz for sound and a custom 3D chip that could render perspective-correct but unfiltered quads at a high resolution (512 x 400 pixels). Along with Killer Instinct, it was planned as a launch title for the Nintendo 64. Neither game made it out for Nintendo 64's launch, however. It proved to be a critical and commercial success in arcades, outselling Sega’s Daytona USA. However, the Nintendo 64 version received poor reviews, but was a commercial success. It was released on Wii's Virtual Console in Europe on March 28, 2008, making it the first third party developed Nintendo 64 game to be released on the service. It became available on the Virtual Console in North America on March 31, 2008.  "
5498,Cruis'n World,1996,[Midway],[Midway],https://en.wikipedia.org/wiki/File:Cruis%27n_World_Box_Art.jpg,[https://en.wikipedia.org/wiki/Cruis%27n_World],Racing,"Cruis'n World is the 1996 sequel to the 1994 arcade racer Cruis'n USA. Cruis'n World allows players to race on various tracks around the world. The game also features more cars than Cruis'n USA. This game introduced stunts to the Cruis'n series. They served to dodge obstacles, take close curves and so. If the stunt makes the vehicle fly in the air, the game gives the player extra seconds of time. The game also uses small rocket boosts to speed up. The game was later released on the Nintendo 64 in 1998, being the best received of the Cruis'n ports."
5500,Crypt Killer,1995,[Konami],[Konami],https://en.wikipedia.org/wiki/File:Crypt_Killer_Cover.jpg,[https://en.wikipedia.org/wiki/Crypt_Killer],Shooting Gallery,"Crypt Killer (known as Henry Explorers in Japan) is a 1995 arcade video game produced by Konami. It was also released in 1997 for the Sega Saturn and Sony PlayStation home consoles, and in Japan for Microsoft Windows. The Saturn version makes use of the Saturn's various light guns, while the PlayStation version is compatible with the Naki Lunar Gun and the Konami Justifier. The game's scenery and characters are all 3D polygon models, while most of the enemies and their projectiles are 2D sprites.  "
5501,Crystal Castles,1983,[Atari],[Atari],https://en.wikipedia.org/wiki/File:Crystal_castles_poster.png,[https://en.wikipedia.org/wiki/Crystal_Castles_(video_game)],Action,"Crystal Castles is an arcade game released by Atari, Inc. in 1983. The player controls Bentley Bear who has to collect gems located throughout trimetric-projected rendered castles while avoiding enemies, some of whom are after the gems as well. Crystal Castles is one of the first arcade action games with an ending, instead of continuing indefinitely, looping, or ending in a kill screen, and to contain advance warp zones."
5502,Cube Quest,1983,[Simutrek Inc.],[Simutrek Inc.],https://en.wikipedia.org/wiki/File:Cubequest1.png,[https://en.wikipedia.org/wiki/Cube_Quest],Shoot 'em up,"Cube Quest is an arcade game by American company Simutrek released in 1983. It combines 3D polygonal graphics with laserdisc-streamed, animated backgrounds. Along with Atari's I, Robot, it was one of the first arcade games to use 3D polygonal graphics. The primary designer and programmer was Paul Allen Newell, who previously wrote some Atari 2600 games.  "
5503,Cue Brick,1989,[Konami],[Konami],n/a,[https://en.wikipedia.org/w/index.php?title=Cue_Brick&action=edit&redlink=1],Puzzle,No description for this title
5504,Cutie Q,1979,[Namco],[Namco],https://en.wikipedia.org/wiki/File:Cutie_Q_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Cutie_Q],Breakout / Video pinball,"Cutie Q is a 1979 block breaker/video pinball hybrid arcade game developed and published by Namco in Japan. The player controls a set of paddles with a rotary knob, the objective being to score as many points possible by deflecting a ball against blocks, ghosts, spinners and other objects on the playfield. It was designed by Shigeru Yokoyama, with spritework done by Toru Iwatani. It is the third and final game in the Gee Bee trilogy. Cutie Q is described as Namco's first ""character game"", thanks to its use of colorful and cute character designs, a choice that would be a major influence on Iwatani's next project, Pac-Man. The title was derived from the band Creedence Clearwater Revival's 1968 cover of the song Susie Q, which Iwatani was a fan of. To lower manufacturing costs, it was only sold as a conversion kit for older Gee Bee and Bomb Bee arcade units. The game was ported to the PlayStation in 1996 as part of the Japanese release of Namco Museum Vol. 2, with Bomb Bee included as an unlockable extra — international versions would instead replace them both with Super Pac-Man. The game was later included in 2007's Namco Museum Remix for the Wii, and later in its 2010 update Namco Museum Megamix. A Japanese mobile phone port was released for Yahoo! Keitai services in 2008, where it was renamed QTQ. Ports for both the Sharp X1 and PC-9801 were developed but later cancelled."
5505,Cybattler,1993,[Jaleco],[Jaleco],n/a,[https://en.wikipedia.org/w/index.php?title=Cybattler&action=edit&redlink=1],Scrolling shooter,No description for this title
5506,Cyber Commando,1995,[Namco],[Namco],n/a,[https://en.wikipedia.org/w/index.php?title=Cyber_Commando&action=edit&redlink=1],Simulation game,No description for this title
5508,Cyber Lip,1990,[SNK],[SNK],n/a,[https://en.wikipedia.org/w/index.php?title=Cyber_Lip&action=edit&redlink=1],Run and Gun,No description for this title
5510,Cyber Sled,1993,[Namco],[Namco],https://en.wikipedia.org/wiki/File:Cyber_Sled_acrade_flyer.jpg,[https://en.wikipedia.org/wiki/Cyber_Sled],Simulation game,"Cyber Sled is a two-player 3D third-person shooter vehicle combat arcade video game released by Namco in 1993. The game would later receive a sequel in 1994, Cyber Commando.  "
5513,Cyber-Lip,1990,[Data East],[Data East],https://en.wikipedia.org/wiki/File:Cyber-Lip_arcade_flyer.jpg,[https://en.wikipedia.org/wiki/Cyber-Lip],Run and gun,"Cyber-Lip is a horizontally scrolling, side-view platformer shoot 'em up (this combination is sometimes referred to as ""run and gun"") arcade game released by SNK in 1990 for the SNK Neo-Geo MVS.  "
5517,Cyvern: The Dragon Weapons,1998,[Kaneko],[Kaneko],https://en.wikipedia.org/wiki/File:Cyvern-Title.png,[https://en.wikipedia.org/wiki/Cyvern:_The_Dragon_Weapons],Scrolling shooter,Cyvern: The Dragon Weapons is a vertically scrolling shoot 'em up released in 1998 by Japanese company Kaneko.
5518,D-Con,1992,[Success],[Success],n/a,[https://en.wikipedia.org/w/index.php?title=D-Con_(video_game)&action=edit&redlink=1],n/a,No description for this title
